1	1	1000000
1	100001	1100000
1	200001	1200000
1	300001	1300000
1	400001	1400000
1	500001	1500000
1	600001	1600000
1	700001	1700000
1	800001	1800000
1	900001	1900000
1	1000001	2000000
1	1100001	2100000
1	1200001	2200000
1	1300001	2300000
1	1400001	2400000
1	1500001	2500000
1	1600001	2600000
1	1700001	2700000
1	1800001	2800000
1	1900001	2900000
1	2000001	3000000
1	2100001	3100000
1	2200001	3200000
1	2300001	3300000
1	2400001	3400000
1	2500001	3500000
1	2600001	3600000
1	2700001	3700000
1	2800001	3800000
1	84300001	85300000
1	84400001	85400000
1	84500001	85500000
1	84600001	85600000
1	84700001	85700000
1	84800001	85800000
1	84900001	85900000
1	85000001	86000000
1	85100001	86100000
1	85200001	86200000
1	85300001	86300000
1	194700001	195471971
1	194800001	195471971
1	194900001	195471971
1	195000001	195471971
1	195100001	195471971
1	195200001	195471971
1	195300001	195471971
1	195400001	195471971
2	1	1000000
2	100001	1100000
2	200001	1200000
2	300001	1300000
2	400001	1400000
2	500001	1500000
2	600001	1600000
2	700001	1700000
2	800001	1800000
2	900001	1900000
2	1000001	2000000
2	1100001	2100000
2	1200001	2200000
2	1300001	2300000
2	1400001	2400000
2	1500001	2500000
2	1600001	2600000
2	1700001	2700000
2	1800001	2800000
2	1900001	2900000
2	2000001	3000000
2	2100001	3100000
2	2200001	3200000
2	2300001	3300000
2	2400001	3400000
2	2500001	3500000
2	2600001	3600000
2	2700001	3700000
2	2800001	3800000
2	21600001	22600000
2	21700001	22700000
2	21800001	22800000
2	21900001	22900000
2	89400001	90400000
2	89500001	90500000
2	89600001	90600000
2	89700001	90700000
2	89800001	90800000
2	89900001	90900000
2	90000001	91000000
2	90100001	91100000
2	99600001	100600000
2	99700001	100700000
2	99800001	100800000
2	99900001	100900000
2	100000001	101000000
2	100100001	101100000
2	100200001	101200000
2	100300001	101300000
2	100400001	101400000
2	100500001	101500000
2	100600001	101600000
2	150400001	151400000
2	150500001	151500000
2	150600001	151600000
2	150700001	151700000
2	150800001	151800000
2	150900001	151900000
2	151000001	152000000
2	151100001	152100000
2	174300001	175300000
2	174400001	175400000
2	174500001	175500000
2	174600001	175600000
2	174700001	175700000
2	174800001	175800000
2	174900001	175900000
2	175000001	176000000
2	175100001	176100000
2	175200001	176200000
2	175300001	176300000
2	175400001	176400000
2	175500001	176500000
2	175600001	176600000
2	175700001	176700000
2	175800001	176800000
2	175900001	176900000
2	176000001	177000000
2	176100001	177100000
2	176200001	177200000
2	176300001	177300000
2	176400001	177400000
2	176500001	177500000
2	176600001	177600000
2	176700001	177700000
2	176800001	177800000
2	176900001	177900000
2	177000001	178000000
2	177100001	178100000
2	177200001	178200000
2	177300001	178300000
2	177400001	178400000
2	177500001	178500000
2	177600001	178600000
2	177700001	178700000
2	181500001	182113224
2	181600001	182113224
2	181700001	182113224
2	181800001	182113224
2	181900001	182113224
2	182000001	182113224
2	182100001	182113224
X	1	1000000
X	100001	1100000
X	200001	1200000
X	300001	1300000
X	400001	1400000
X	500001	1500000
X	600001	1600000
X	700001	1700000
X	800001	1800000
X	900001	1900000
X	1000001	2000000
X	1100001	2100000
X	1200001	2200000
X	1300001	2300000
X	1400001	2400000
X	1500001	2500000
X	1600001	2600000
X	1700001	2700000
X	1800001	2800000
X	1900001	2900000
X	2000001	3000000
X	2100001	3100000
X	2200001	3200000
X	2300001	3300000
X	2400001	3400000
X	2500001	3500000
X	2600001	3600000
X	2700001	3700000
X	2800001	3800000
X	2900001	3900000
X	3000001	4000000
X	3100001	4100000
X	3200001	4200000
X	3300001	4300000
X	3400001	4400000
X	3500001	4500000
X	3600001	4600000
X	3700001	4700000
X	3800001	4800000
X	3900001	4900000
X	4000001	5000000
X	4100001	5100000
X	4200001	5200000
X	4300001	5300000
X	4400001	5400000
X	4500001	5500000
X	4600001	5600000
X	4700001	5700000
X	4800001	5800000
X	4900001	5900000
X	5000001	6000000
X	5100001	6100000
X	5200001	6200000
X	8100001	9100000
X	8200001	9200000
X	8300001	9300000
X	8400001	9400000
X	23500001	24500000
X	23600001	24600000
X	23700001	24700000
X	23800001	24800000
X	23900001	24900000
X	24000001	25000000
