1	1	1000000
1	100001	1100000
1	200001	1200000
1	300001	1300000
1	400001	1400000
1	500001	1500000
1	12200001	13200000
1	12300001	13300000
1	12400001	13400000
1	12500001	13500000
1	12600001	13600000
1	12700001	13700000
1	12800001	13800000
1	12900001	13900000
1	13000001	14000000
1	13100001	14100000
1	13200001	14200000
1	13300001	14300000
1	13400001	14400000
1	13500001	14500000
1	103000001	104000000
1	103100001	104100000
1	103200001	104200000
1	103300001	104300000
1	103400001	104400000
1	103500001	104500000
1	103600001	104600000
1	103700001	104700000
1	103800001	104800000
1	103900001	104900000
1	119900001	120900000
1	120000001	121000000
1	120100001	121100000
1	120200001	121200000
1	120300001	121300000
1	120400001	121400000
1	120500001	121500000
1	120600001	121600000
1	120700001	121700000
1	120800001	121800000
1	120900001	121900000
1	121000001	122000000
1	121100001	122100000
1	121200001	122200000
1	121300001	122300000
1	121400001	122400000
1	121500001	122500000
1	121600001	122600000
1	121700001	122700000
1	121800001	122800000
1	121900001	122900000
1	122000001	123000000
1	122100001	123100000
1	122200001	123200000
1	122300001	123300000
1	122400001	123400000
1	122500001	123500000
1	122600001	123600000
1	122700001	123700000
1	122800001	123800000
1	122900001	123900000
1	123000001	124000000
1	123100001	124100000
1	123200001	124200000
1	123300001	124300000
1	123400001	124400000
1	123500001	124500000
1	123600001	124600000
1	123700001	124700000
1	123800001	124800000
1	123900001	124900000
1	124000001	125000000
1	124100001	125100000
1	124200001	125200000
1	124300001	125300000
1	124400001	125400000
1	124500001	125500000
1	124600001	125600000
1	124700001	125700000
1	124800001	125800000
1	124900001	125900000
1	125000001	126000000
1	125100001	126100000
1	125200001	126200000
1	125300001	126300000
1	125400001	126400000
1	125500001	126500000
1	125600001	126600000
1	125700001	126700000
1	125800001	126800000
1	125900001	126900000
1	126000001	127000000
1	126100001	127100000
1	126200001	127200000
1	126300001	127300000
1	126400001	127400000
1	126500001	127500000
1	126600001	127600000
1	126700001	127700000
1	126800001	127800000
1	126900001	127900000
1	127000001	128000000
1	127100001	128100000
1	127200001	128200000
1	127300001	128300000
1	127400001	128400000
1	127500001	128500000
1	127600001	128600000
1	127700001	128700000
1	127800001	128800000
1	127900001	128900000
1	128000001	129000000
1	128100001	129100000
1	128200001	129200000
1	128300001	129300000
1	128400001	129400000
1	128500001	129500000
1	128600001	129600000
1	128700001	129700000
1	128800001	129800000
1	128900001	129900000
1	129000001	130000000
1	129100001	130100000
1	129200001	130200000
1	129300001	130300000
1	129400001	130400000
1	129500001	130500000
1	129600001	130600000
1	129700001	130700000
1	129800001	130800000
1	129900001	130900000
1	130000001	131000000
1	130100001	131100000
1	130200001	131200000
1	130300001	131300000
1	130400001	131400000
1	130500001	131500000
1	130600001	131600000
1	130700001	131700000
1	130800001	131800000
1	130900001	131900000
1	131000001	132000000
1	131100001	132100000
1	131200001	132200000
1	131300001	132300000
1	131400001	132400000
1	131500001	132500000
1	131600001	132600000
1	131700001	132700000
1	131800001	132800000
1	131900001	132900000
1	132000001	133000000
1	132100001	133100000
1	132200001	133200000
1	132300001	133300000
1	132400001	133400000
1	132500001	133500000
1	132600001	133600000
1	132700001	133700000
1	132800001	133800000
1	132900001	133900000
1	133000001	134000000
1	133100001	134100000
1	133200001	134200000
1	133300001	134300000
1	133400001	134400000
1	133500001	134500000
1	133600001	134600000
1	133700001	134700000
1	133800001	134800000
1	133900001	134900000
1	134000001	135000000
1	134100001	135100000
1	134200001	135200000
1	134300001	135300000
1	134400001	135400000
1	134500001	135500000
1	134600001	135600000
1	134700001	135700000
1	134800001	135800000
1	134900001	135900000
1	135000001	136000000
1	135100001	136100000
1	135200001	136200000
1	135300001	136300000
1	135400001	136400000
1	135500001	136500000
1	135600001	136600000
1	135700001	136700000
1	135800001	136800000
1	135900001	136900000
1	136000001	137000000
1	136100001	137100000
1	136200001	137200000
1	136300001	137300000
1	136400001	137400000
1	136500001	137500000
1	136600001	137600000
1	136700001	137700000
1	136800001	137800000
1	136900001	137900000
1	137000001	138000000
1	137100001	138100000
1	137200001	138200000
1	137300001	138300000
1	137400001	138400000
1	137500001	138500000
1	137600001	138600000
1	137700001	138700000
1	137800001	138800000
