chr1	1	1000000
chr1	100001	1100000
chr1	200001	1200000
chr1	300001	1300000
chr1	400001	1400000
chr1	500001	1500000
chr1	600001	1600000
chr1	12100001	13100000
chr1	12200001	13200000
chr1	12300001	13300000
chr1	12400001	13400000
chr1	12500001	13500000
chr1	12600001	13600000
chr1	12700001	13700000
chr1	12800001	13800000
chr1	12900001	13900000
chr1	13000001	14000000
chr1	119300001	120300000
chr1	119400001	120400000
chr1	119500001	120500000
chr1	119600001	120600000
chr1	119700001	120700000
chr1	119800001	120800000
chr1	119900001	120900000
chr1	120000001	121000000
chr1	120100001	121100000
chr1	120200001	121200000
chr1	120300001	121300000
chr1	120400001	121400000
chr1	120500001	121500000
chr1	120600001	121600000
chr1	120700001	121700000
chr1	120800001	121800000
chr1	120900001	121900000
chr1	121000001	122000000
chr1	121100001	122100000
chr1	121200001	122200000
chr1	121300001	122300000
chr1	121400001	122400000
chr1	121500001	122500000
chr1	121600001	122600000
chr1	121700001	122700000
chr1	121800001	122800000
chr1	121900001	122900000
chr1	122000001	123000000
chr1	122100001	123100000
chr1	122200001	123200000
chr1	122300001	123300000
chr1	122400001	123400000
chr1	122500001	123500000
chr1	122600001	123600000
chr1	122700001	123700000
chr1	122800001	123800000
chr1	122900001	123900000
chr1	123000001	124000000
chr1	123100001	124100000
chr1	123200001	124200000
chr1	123300001	124300000
chr1	123400001	124400000
chr1	123500001	124500000
chr1	123600001	124600000
chr1	123700001	124700000
chr1	123800001	124800000
chr1	123900001	124900000
chr1	124000001	125000000
chr1	124100001	125100000
chr1	124200001	125200000
chr1	124300001	125300000
chr1	124400001	125400000
chr1	124500001	125500000
chr1	124600001	125600000
chr1	124700001	125700000
chr1	124800001	125800000
chr1	124900001	125900000
chr1	125000001	126000000
chr1	125100001	126100000
chr1	125200001	126200000
chr1	125300001	126300000
chr1	125400001	126400000
chr1	125500001	126500000
chr1	125600001	126600000
chr1	125700001	126700000
chr1	125800001	126800000
chr1	125900001	126900000
chr1	126000001	127000000
chr1	126100001	127100000
chr1	126200001	127200000
chr1	126300001	127300000
chr1	126400001	127400000
chr1	126500001	127500000
chr1	126600001	127600000
chr1	126700001	127700000
chr1	126800001	127800000
chr1	126900001	127900000
chr1	127000001	128000000
chr1	127100001	128100000
chr1	127200001	128200000
chr1	127300001	128300000
chr1	127400001	128400000
chr1	127500001	128500000
chr1	127600001	128600000
chr1	127700001	128700000
chr1	127800001	128800000
chr1	127900001	128900000
chr1	128000001	129000000
chr1	128100001	129100000
chr1	128200001	129200000
chr1	128300001	129300000
chr1	128400001	129400000
chr1	128500001	129500000
chr1	128600001	129600000
chr1	128700001	129700000
chr1	128800001	129800000
chr1	128900001	129900000
chr1	129000001	130000000
chr1	129100001	130100000
chr1	129200001	130200000
chr1	129300001	130300000
chr1	129400001	130400000
chr1	129500001	130500000
chr1	129600001	130600000
chr1	129700001	130700000
chr1	129800001	130800000
chr1	129900001	130900000
chr1	130000001	131000000
chr1	130100001	131100000
chr1	130200001	131200000
chr1	130300001	131300000
chr1	130400001	131400000
chr1	130500001	131500000
chr1	130600001	131600000
chr1	130700001	131700000
chr1	130800001	131800000
chr1	130900001	131900000
chr1	131000001	132000000
chr1	131100001	132100000
chr1	131200001	132200000
chr1	131300001	132300000
chr1	131400001	132400000
chr1	131500001	132500000
chr1	131600001	132600000
chr1	131700001	132700000
chr1	131800001	132800000
chr1	131900001	132900000
chr1	132000001	133000000
chr1	132100001	133100000
chr1	132200001	133200000
chr1	132300001	133300000
chr1	132400001	133400000
chr1	132500001	133500000
chr1	132600001	133600000
chr1	132700001	133700000
chr1	132800001	133800000
chr1	132900001	133900000
chr1	133000001	134000000
chr1	133100001	134100000
chr1	133200001	134200000
chr1	133300001	134300000
chr1	133400001	134400000
chr1	133500001	134500000
chr1	133600001	134600000
chr1	133700001	134700000
chr1	133800001	134800000
chr1	133900001	134900000
chr1	134000001	135000000
chr1	134100001	135100000
chr1	134200001	135200000
chr1	134300001	135300000
chr1	134400001	135400000
chr1	134500001	135500000
chr1	134600001	135600000
chr1	134700001	135700000
chr1	134800001	135800000
chr1	134900001	135900000
chr1	135000001	136000000
chr1	135100001	136100000
chr1	135200001	136200000
chr1	135300001	136300000
chr1	135400001	136400000
chr1	135500001	136500000
chr1	135600001	136600000
chr1	135700001	136700000
chr1	135800001	136800000
chr1	135900001	136900000
chr1	136000001	137000000
chr1	136100001	137100000
chr1	136200001	137200000
chr1	136300001	137300000
chr1	136400001	137400000
chr1	136500001	137500000
chr1	136600001	137600000
chr1	136700001	137700000
chr1	136800001	137800000
chr1	136900001	137900000
chr1	137000001	138000000
chr1	137100001	138100000
chr1	137200001	138200000
chr1	137300001	138300000
chr1	137400001	138400000
chr1	137500001	138500000
chr1	137600001	138600000
chr1	137700001	138700000
chr1	137800001	138800000
chr1	137900001	138900000
chr1	138000001	139000000
chr1	138100001	139100000
chr1	138200001	139200000
chr1	138300001	139300000
chr1	138400001	139400000
chr1	138500001	139500000
chr1	138600001	139600000
chr1	138700001	139700000
chr1	138800001	139800000
chr1	138900001	139900000
chr1	139000001	140000000
chr1	139100001	140100000
chr1	139200001	140200000
chr1	139300001	140300000
chr1	139400001	140400000
chr1	139500001	140500000
chr1	139600001	140600000
chr1	139700001	140700000
chr1	139800001	140800000
chr1	139900001	140900000
chr1	140000001	141000000
chr1	140100001	141100000
chr1	140200001	141200000
chr1	140300001	141300000
chr1	140400001	141400000
chr1	140500001	141500000
chr1	140600001	141600000
chr1	140700001	141700000
chr1	140800001	141800000
chr1	140900001	141900000
chr1	141000001	142000000
chr1	141100001	142100000
chr1	141200001	142200000
chr1	141300001	142300000
chr1	141400001	142400000
chr1	141500001	142500000
chr1	141600001	142600000
chr1	141700001	142700000
chr1	141800001	142800000
chr1	141900001	142900000
chr1	142000001	143000000
chr1	142100001	143100000
chr1	142200001	143200000
chr1	142300001	143300000
chr1	142400001	143400000
chr1	142500001	143500000
chr1	142600001	143600000
chr1	142700001	143700000
chr1	142800001	143800000
chr1	142900001	143900000
chr1	143000001	144000000
chr1	143100001	144100000
chr1	143200001	144200000
chr1	143300001	144300000
chr1	143400001	144400000
chr1	143500001	144500000
chr1	143600001	144600000
chr1	143700001	144700000
chr1	143800001	144800000
chr1	143900001	144900000
chr1	144000001	145000000
chr1	144100001	145100000
chr1	144200001	145200000
chr1	144300001	145300000
chr1	144400001	145400000
chr1	144500001	145500000
chr1	144600001	145600000
chr1	144700001	145700000
chr1	144800001	145800000
chr1	144900001	145900000
chr1	145000001	146000000
chr1	145100001	146100000
chr1	145200001	146200000
chr1	145300001	146300000
chr1	145400001	146400000
chr1	145500001	146500000
chr1	145600001	146600000
chr1	145700001	146700000
chr1	145800001	146800000
chr1	145900001	146900000
chr1	146000001	147000000
chr1	146100001	147100000
chr1	146200001	147200000
chr1	146300001	147300000
chr1	146400001	147400000
chr1	146500001	147500000
chr1	146600001	147600000
chr1	146700001	147700000
chr1	147300001	148300000
chr1	147400001	148400000
chr1	147500001	148500000
chr1	147600001	148600000
chr1	147700001	148700000
chr1	147800001	148800000
chr1	147900001	148900000
chr1	148000001	149000000
chr1	148100001	149100000
chr1	148200001	149200000
chr1	148300001	149300000
chr1	148400001	149400000
chr1	148500001	149500000
chr1	148600001	149600000
chr1	148700001	149700000
chr1	148800001	149800000
chr1	148900001	149900000
chr1	149000001	150000000
chr1	149100001	150100000
chr1	149200001	150200000
chr1	149300001	150300000
chr1	149400001	150400000
chr1	149500001	150500000
chr1	248400001	248956422
chr1	248500001	248956422
chr1	248900001	248956422
chr2	86100001	87100000
chr2	86200001	87200000
chr2	86300001	87300000
chr2	86400001	87400000
chr2	86500001	87500000
chr2	86600001	87600000
chr2	86700001	87700000
chr2	86800001	87800000
chr2	86900001	87900000
chr2	87000001	88000000
chr2	87100001	88100000
chr2	87200001	88200000
chr2	87300001	88300000
chr2	87400001	88400000
chr2	87500001	88500000
chr2	87600001	88600000
chr2	87700001	88700000
chr2	88400001	89400000
chr2	88500001	89500000
chr2	88600001	89600000
chr2	88700001	89700000
chr2	88800001	89800000
chr2	88900001	89900000
chr2	89000001	90000000
chr2	89100001	90100000
chr2	89200001	90200000
chr2	89300001	90300000
chr2	89400001	90400000
chr2	89500001	90500000
chr2	89600001	90600000
chr2	89700001	90700000
chr2	89800001	90800000
chr2	89900001	90900000
chr2	90000001	91000000
chr2	90100001	91100000
chr2	90200001	91200000
chr2	90300001	91300000
chr2	90400001	91400000
chr2	90500001	91500000
chr2	90600001	91600000
chr2	90700001	91700000
chr2	90800001	91800000
chr2	90900001	91900000
chr2	91000001	92000000
chr2	91100001	92100000
chr2	91200001	92200000
chr2	91300001	92300000
chr2	91400001	92400000
